,account_id,district_id,frequency,date
3104,3004,11,POPLATEK MESICNE,960822
3105,617,74,POPLATEK MESICNE,960823
3106,2746,24,POPLATEK MESICNE,960823
3107,3427,36,POPLATEK MESICNE,960823
3108,58,29,POPLATEK MESICNE,960823
3109,918,60,POPLATEK MESICNE,960823
3110,324,1,POPLATEK MESICNE,960823
3111,9826,68,POPLATEK MESICNE,960823
3112,2094,73,POPLATEK MESICNE,960823
3113,20,74,POPLATEK MESICNE,960824
3114,2930,1,POPLATEK MESICNE,960824
3115,182,47,POPLATEK MESICNE,960824
3116,1517,5,POPLATEK MESICNE,960824
3117,4186,1,POPLATEK MESICNE,960825
3118,3467,17,POPLATEK MESICNE,960825
3119,1350,21,POPLATEK TYDNE,960825
3120,10220,44,POPLATEK MESICNE,960826
3121,2792,1,POPLATEK MESICNE,960826
3122,1504,1,POPLATEK MESICNE,960826
3123,3161,48,POPLATEK MESICNE,960826
3124,987,15,POPLATEK MESICNE,960827
3125,2360,26,POPLATEK MESICNE,960827
3126,399,1,POPLATEK MESICNE,960827
3127,637,49,POPLATEK MESICNE,960827
3128,3353,74,POPLATEK MESICNE,960827
3129,4588,12,POPLATEK MESICNE,960827
3130,10,54,POPLATEK MESICNE,960828
3131,2113,7,POPLATEK MESICNE,960828
3132,2677,5,POPLATEK MESICNE,960828
3133,6062,24,POPLATEK MESICNE,960828
3134,2065,61,POPLATEK MESICNE,960828
3135,1894,6,POPLATEK MESICNE,960829
3136,1117,68,POPLATEK MESICNE,960829
3137,833,31,POPLATEK MESICNE,960829
3138,3155,28,POPLATEK MESICNE,960829
3139,242,69,POPLATEK MESICNE,960829
3140,812,1,POPLATEK MESICNE,960830
3141,3774,72,POPLATEK MESICNE,960830
3142,3272,53,POPLATEK MESICNE,960830
3143,7990,9,POPLATEK MESICNE,960830
3144,7262,70,POPLATEK MESICNE,960830
3145,3504,70,POPLATEK MESICNE,960830
3146,2347,38,POPLATEK MESICNE,960830
3147,269,3,POPLATEK MESICNE,960830
3148,1258,3,POPLATEK MESICNE,960901
3149,3418,42,POPLATEK PO OBRATU,960902
3150,871,1,POPLATEK MESICNE,960902
3151,2953,1,POPLATEK MESICNE,960902
3152,3126,17,POPLATEK MESICNE,960903
3153,1293,40,POPLATEK MESICNE,960903
3154,406,63,POPLATEK MESICNE,960903
3155,4456,14,POPLATEK MESICNE,960903
3156,174,52,POPLATEK MESICNE,960904
3157,694,67,POPLATEK MESICNE,960904
3158,2885,1,POPLATEK MESICNE,960904
3159,2872,1,POPLATEK MESICNE,960904
3160,920,58,POPLATEK MESICNE,960905
3161,1525,57,POPLATEK MESICNE,960905
3162,1997,74,POPLATEK MESICNE,960905
3163,1679,68,POPLATEK MESICNE,960905
3164,7082,57,POPLATEK MESICNE,960906
3165,1910,60,POPLATEK MESICNE,960906
3166,5362,76,POPLATEK TYDNE,960906
3167,1408,10,POPLATEK MESICNE,960907
3168,125,2,POPLATEK PO OBRATU,960907
3169,2655,1,POPLATEK MESICNE,960907
3170,2314,2,POPLATEK MESICNE,960907
3171,297,74,POPLATEK MESICNE,960908
3172,2914,4,POPLATEK MESICNE,960908
3173,4405,41,POPLATEK MESICNE,960908
3174,2084,44,POPLATEK MESICNE,960908
3175,2045,34,POPLATEK MESICNE,960909
3176,2058,34,POPLATEK MESICNE,960909
3177,1190,52,POPLATEK MESICNE,960909
3178,1067,34,POPLATEK MESICNE,960910
3179,2629,66,POPLATEK MESICNE,960910
3180,1774,61,POPLATEK MESICNE,960910
3181,2156,1,POPLATEK MESICNE,960911
3182,2349,72,POPLATEK MESICNE,960911
3183,2614,44,POPLATEK MESICNE,960911
3184,339,46,POPLATEK TYDNE,960911
3185,2164,63,POPLATEK MESICNE,960912
3186,3508,42,POPLATEK MESICNE,960912
3187,164,60,POPLATEK MESICNE,960913
3188,1799,9,POPLATEK MESICNE,960913
3189,1600,1,POPLATEK MESICNE,960913
3190,3044,72,POPLATEK MESICNE,960914
3191,3499,51,POPLATEK MESICNE,960914
3192,1474,63,POPLATEK MESICNE,960914
3193,2026,64,POPLATEK MESICNE,960914
3194,1556,54,POPLATEK MESICNE,960915
3195,6075,19,POPLATEK MESICNE,960915
3196,1066,16,POPLATEK TYDNE,960915
3197,2275,1,POPLATEK MESICNE,960916
3198,5305,47,POPLATEK MESICNE,960916
3199,1329,53,POPLATEK MESICNE,960916
3200,3098,1,POPLATEK MESICNE,960916
3201,4349,74,POPLATEK MESICNE,960916
3202,2990,30,POPLATEK MESICNE,960916
3203,3800,30,POPLATEK MESICNE,960916
3204,3191,72,POPLATEK MESICNE,960917
3205,2076,18,POPLATEK MESICNE,960917
3206,1002,50,POPLATEK MESICNE,960917
3207,8381,14,POPLATEK MESICNE,960917
3208,1957,33,POPLATEK MESICNE,960918
3209,3569,1,POPLATEK MESICNE,960918
3210,10789,75,POPLATEK MESICNE,960918
3211,831,44,POPLATEK MESICNE,960918
3212,6083,6,POPLATEK TYDNE,960919
3213,1669,39,POPLATEK MESICNE,960919
3214,8268,59,POPLATEK MESICNE,960919
3215,1063,68,POPLATEK MESICNE,960919
3216,1532,54,POPLATEK MESICNE,960919
3217,3179,71,POPLATEK MESICNE,960920
3218,2906,49,POPLATEK MESICNE,960920
3219,1538,22,POPLATEK MESICNE,960920
3220,2640,1,POPLATEK MESICNE,960921
3221,2921,54,POPLATEK MESICNE,960921
3222,3431,64,POPLATEK MESICNE,960921
3223,3967,54,POPLATEK MESICNE,960922
3224,1173,11,POPLATEK MESICNE,960922
3225,7632,68,POPLATEK MESICNE,960922
3226,2339,63,POPLATEK MESICNE,960922
3227,1100,35,POPLATEK MESICNE,960923
3228,1484,70,POPLATEK MESICNE,960923
3229,2801,11,POPLATEK MESICNE,960923
3230,1113,8,POPLATEK MESICNE,960923
3231,770,7,POPLATEK MESICNE,960924
3232,2332,77,POPLATEK MESICNE,960924
3233,1463,32,POPLATEK MESICNE,960925
3234,3894,52,POPLATEK MESICNE,960925
3235,2091,1,POPLATEK MESICNE,960925
3236,1377,1,POPLATEK MESICNE,960925
3237,9241,74,POPLATEK MESICNE,960925
3238,1308,54,POPLATEK MESICNE,960925
3239,1370,52,POPLATEK MESICNE,960925
3240,3399,63,POPLATEK MESICNE,960926
3241,1374,53,POPLATEK MESICNE,960926
3242,2955,67,POPLATEK MESICNE,960927
3243,3446,6,POPLATEK PO OBRATU,960927
3244,3339,1,POPLATEK MESICNE,960927
3245,1631,10,POPLATEK MESICNE,960927
3246,2869,68,POPLATEK MESICNE,960927
3247,2083,1,POPLATEK MESICNE,960928
3248,1823,3,POPLATEK MESICNE,960928
3249,2561,59,POPLATEK MESICNE,960929
3250,972,46,POPLATEK MESICNE,960929
3251,698,71,POPLATEK MESICNE,960929
3252,2294,46,POPLATEK MESICNE,960929
3253,2373,14,POPLATEK MESICNE,960929
3254,241,15,POPLATEK MESICNE,960929
3255,2483,1,POPLATEK MESICNE,960929
3256,569,76,POPLATEK MESICNE,961001
3257,1500,43,POPLATEK MESICNE,961001
3258,3232,37,POPLATEK MESICNE,961002
3259,618,1,POPLATEK MESICNE,961002
3260,1502,1,POPLATEK MESICNE,961002
3261,10857,50,POPLATEK MESICNE,961002
3262,692,69,POPLATEK MESICNE,961002
3263,3843,62,POPLATEK MESICNE,961002
3264,3158,71,POPLATEK MESICNE,961003
3265,3071,41,POPLATEK MESICNE,961003
3266,1586,1,POPLATEK MESICNE,961003
3267,3913,23,POPLATEK MESICNE,961004
3268,822,40,POPLATEK MESICNE,961004
3269,1155,43,POPLATEK MESICNE,961004
3270,2807,42,POPLATEK MESICNE,961004
3271,1751,53,POPLATEK MESICNE,961004
3272,3904,18,POPLATEK MESICNE,961005
3273,2252,1,POPLATEK MESICNE,961005
3274,826,44,POPLATEK MESICNE,961005
3275,1008,13,POPLATEK MESICNE,961005
3276,1558,32,POPLATEK MESICNE,961006
3277,2465,57,POPLATEK MESICNE,961006
3278,814,76,POPLATEK MESICNE,961006
3279,325,75,POPLATEK MESICNE,961006
3280,261,54,POPLATEK MESICNE,961007
3281,2240,36,POPLATEK MESICNE,961007
3282,2657,55,POPLATEK MESICNE,961007
3283,7636,40,POPLATEK MESICNE,961008
3284,3175,50,POPLATEK MESICNE,961008
3285,1812,31,POPLATEK MESICNE,961008
3286,10607,52,POPLATEK MESICNE,961008
3287,2999,66,POPLATEK MESICNE,961008
3288,921,10,POPLATEK MESICNE,961008
3289,2934,1,POPLATEK MESICNE,961008
3290,3394,23,POPLATEK MESICNE,961009
3291,1777,60,POPLATEK MESICNE,961010
3292,1003,28,POPLATEK MESICNE,961010
3293,4090,72,POPLATEK MESICNE,961011
3294,3249,74,POPLATEK MESICNE,961011
3295,472,8,POPLATEK MESICNE,961011
3296,6950,36,POPLATEK MESICNE,961012
3297,3271,8,POPLATEK MESICNE,961012
3298,3329,3,POPLATEK MESICNE,961012
3299,9677,8,POPLATEK MESICNE,961013
3300,342,64,POPLATEK MESICNE,961013
3301,536,14,POPLATEK MESICNE,961013
3302,350,47,POPLATEK MESICNE,961013
3303,2475,17,POPLATEK MESICNE,961013
3304,10063,4,POPLATEK TYDNE,961013
3305,581,26,POPLATEK MESICNE,961013
3306,2988,66,POPLATEK PO OBRATU,961014
3307,3314,25,POPLATEK MESICNE,961014
3308,4949,33,POPLATEK MESICNE,961014
3309,713,58,POPLATEK MESICNE,961015
3310,11325,62,POPLATEK MESICNE,961015
3311,8628,2,POPLATEK PO OBRATU,961015
3312,4493,61,POPLATEK PO OBRATU,961015
3313,410,49,POPLATEK MESICNE,961015
3314,3776,1,POPLATEK MESICNE,961016
3315,1577,67,POPLATEK MESICNE,961016
3316,8784,1,POPLATEK MESICNE,961016
3317,1645,50,POPLATEK MESICNE,961016
3318,3454,32,POPLATEK MESICNE,961017
3319,2046,68,POPLATEK MESICNE,961017
3320,1492,24,POPLATEK MESICNE,961017
3321,3143,38,POPLATEK MESICNE,961018
3322,2709,2,POPLATEK MESICNE,961018
3323,1541,60,POPLATEK MESICNE,961018
3324,305,34,POPLATEK MESICNE,961018
3325,3690,67,POPLATEK PO OBRATU,961018
3326,3766,29,POPLATEK PO OBRATU,961018
3327,1745,53,POPLATEK MESICNE,961019
3328,1090,69,POPLATEK MESICNE,961019
3329,329,3,POPLATEK MESICNE,961019
3330,975,1,POPLATEK MESICNE,961019
3331,5317,28,POPLATEK MESICNE,961020
3332,6592,1,POPLATEK MESICNE,961020
3333,1060,6,POPLATEK MESICNE,961020
3334,473,73,POPLATEK MESICNE,961020
3335,1464,73,POPLATEK MESICNE,961021
3336,1819,55,POPLATEK TYDNE,961021
3337,2502,32,POPLATEK MESICNE,961021
3338,1888,6,POPLATEK MESICNE,961021
3339,6902,60,POPLATEK MESICNE,961022
3340,3877,59,POPLATEK MESICNE,961022
3341,2290,37,POPLATEK MESICNE,961022
3342,1330,68,POPLATEK MESICNE,961022
3343,9037,1,POPLATEK MESICNE,961022
3344,272,11,POPLATEK MESICNE,961023
3345,366,1,POPLATEK MESICNE,961023
3346,1226,1,POPLATEK MESICNE,961023
3347,2759,46,POPLATEK MESICNE,961023
3348,1176,19,POPLATEK MESICNE,961024
3349,1785,52,POPLATEK MESICNE,961025
3350,5912,45,POPLATEK MESICNE,961025
3351,199,70,POPLATEK MESICNE,961026
3352,778,68,POPLATEK MESICNE,961026
3353,3811,1,POPLATEK MESICNE,961026
3354,1855,34,POPLATEK MESICNE,961027
3355,224,15,POPLATEK MESICNE,961027
3356,281,1,POPLATEK MESICNE,961027
3357,9201,69,POPLATEK MESICNE,961028
3358,888,54,POPLATEK MESICNE,961028
3359,4715,8,POPLATEK MESICNE,961028
3360,3956,6,POPLATEK MESICNE,961028
3361,4375,39,POPLATEK MESICNE,961028
3362,2418,64,POPLATEK MESICNE,961029
3363,806,13,POPLATEK MESICNE,961029
3364,65,36,POPLATEK MESICNE,961029
3365,2279,2,POPLATEK TYDNE,961030
3366,1478,5,POPLATEK MESICNE,961030
3367,3228,29,POPLATEK MESICNE,961030
3368,221,19,POPLATEK MESICNE,961030
3369,3022,64,POPLATEK MESICNE,961030
3370,122,31,POPLATEK MESICNE,961030
3371,6265,5,POPLATEK MESICNE,961101
3372,1683,77,POPLATEK MESICNE,961101
3373,6440,1,POPLATEK MESICNE,961101
3374,926,36,POPLATEK MESICNE,961101
3375,2685,67,POPLATEK MESICNE,961101
3376,3557,72,POPLATEK MESICNE,961102
3377,1663,55,POPLATEK MESICNE,961102
3378,255,68,POPLATEK MESICNE,961103
3379,2193,44,POPLATEK MESICNE,961103
3380,9455,73,POPLATEK MESICNE,961103
3381,2130,46,POPLATEK MESICNE,961104
3382,714,23,POPLATEK MESICNE,961104
3383,3615,46,POPLATEK MESICNE,961105
3384,1324,42,POPLATEK MESICNE,961105
3385,431,18,POPLATEK MESICNE,961105
3386,11328,54,POPLATEK MESICNE,961105
3387,3626,51,POPLATEK MESICNE,961105
3388,1899,26,POPLATEK MESICNE,961105
3389,91,17,POPLATEK MESICNE,961106
3390,4753,1,POPLATEK MESICNE,961107
3391,9528,19,POPLATEK MESICNE,961107
3392,9333,36,POPLATEK MESICNE,961108
3393,2107,70,POPLATEK MESICNE,961109
3394,3224,55,POPLATEK MESICNE,961110
3395,829,59,POPLATEK MESICNE,961110
3396,511,14,POPLATEK MESICNE,961110
3397,3560,57,POPLATEK MESICNE,961110
3398,1555,34,POPLATEK MESICNE,961110
3399,2160,72,POPLATEK MESICNE,961110
3400,4383,73,POPLATEK MESICNE,961110
3401,2517,55,POPLATEK PO OBRATU,961110
3402,3819,69,POPLATEK MESICNE,961111
3403,6157,34,POPLATEK MESICNE,961111
3404,1326,52,POPLATEK MESICNE,961111
3405,4286,43,POPLATEK MESICNE,961111
3406,3498,31,POPLATEK MESICNE,961112
3407,2258,3,POPLATEK MESICNE,961112
3408,3177,74,POPLATEK MESICNE,961112
3409,1638,6,POPLATEK TYDNE,961112
3410,3589,5,POPLATEK MESICNE,961113
3411,2967,38,POPLATEK MESICNE,961113
3412,3437,1,POPLATEK MESICNE,961113
3413,4102,60,POPLATEK MESICNE,961113
3414,2032,36,POPLATEK MESICNE,961114
3415,570,3,POPLATEK MESICNE,961114
3416,993,6,POPLATEK MESICNE,961114
3417,3884,1,POPLATEK MESICNE,961114
3418,3765,32,POPLATEK MESICNE,961114
3419,2385,60,POPLATEK MESICNE,961115
3420,63,22,POPLATEK MESICNE,961116
3421,1991,1,POPLATEK MESICNE,961116
3422,3291,45,POPLATEK MESICNE,961116
3423,3376,58,POPLATEK MESICNE,961117
3424,1260,5,POPLATEK MESICNE,961117
3425,1021,42,POPLATEK MESICNE,961117
3426,48,21,POPLATEK MESICNE,961117
3427,4069,38,POPLATEK MESICNE,961117
3428,3564,14,POPLATEK MESICNE,961117
3429,1320,58,POPLATEK MESICNE,961118
3430,530,54,POPLATEK MESICNE,961119
3431,508,74,POPLATEK MESICNE,961119
3432,341,28,POPLATEK MESICNE,961119
3433,3256,40,POPLATEK MESICNE,961119
3434,4033,57,POPLATEK MESICNE,961119
3435,5878,76,POPLATEK MESICNE,961119
3436,77,63,POPLATEK MESICNE,961119
3437,1546,15,POPLATEK MESICNE,961120
3438,2826,35,POPLATEK MESICNE,961120
3439,797,57,POPLATEK MESICNE,961120
3440,513,58,POPLATEK MESICNE,961121
3441,1549,21,POPLATEK MESICNE,961121
3442,3093,16,POPLATEK MESICNE,961121
3443,10905,32,POPLATEK MESICNE,961121
3444,2234,3,POPLATEK MESICNE,961121
3445,2285,36,POPLATEK MESICNE,961121
3446,3809,1,POPLATEK MESICNE,961121
3447,3517,26,POPLATEK MESICNE,961122
3448,2264,41,POPLATEK MESICNE,961122
3449,8688,66,POPLATEK MESICNE,961122
3450,546,8,POPLATEK MESICNE,961123
3451,3862,1,POPLATEK MESICNE,961123
3452,2898,54,POPLATEK MESICNE,961123
3453,3282,1,POPLATEK MESICNE,961124
3454,330,42,POPLATEK MESICNE,961124
3455,1242,74,POPLATEK PO OBRATU,961124
3456,1393,1,POPLATEK MESICNE,961124
3457,2303,41,POPLATEK MESICNE,961124
3458,3708,64,POPLATEK MESICNE,961124
3459,209,37,POPLATEK MESICNE,961124
3460,8094,67,POPLATEK MESICNE,961124
3461,2601,70,POPLATEK MESICNE,961124
3462,7,60,POPLATEK MESICNE,961124
3463,1347,8,POPLATEK MESICNE,961124
3464,8523,54,POPLATEK MESICNE,961125
3465,2398,70,POPLATEK MESICNE,961125
3466,1712,44,POPLATEK MESICNE,961125
3467,1943,9,POPLATEK MESICNE,961126
3468,2090,40,POPLATEK MESICNE,961126
3469,2636,18,POPLATEK MESICNE,961126
3470,14,47,POPLATEK MESICNE,961127
3471,549,5,POPLATEK MESICNE,961127
3472,143,21,POPLATEK MESICNE,961127
3473,79,3,POPLATEK MESICNE,961129
3474,3799,74,POPLATEK MESICNE,961129
3475,1460,54,POPLATEK MESICNE,961129
3476,7745,2,POPLATEK MESICNE,961129
3477,1435,1,POPLATEK MESICNE,961201
3478,3507,9,POPLATEK MESICNE,961201
3479,712,72,POPLATEK MESICNE,961201
3480,10280,69,POPLATEK MESICNE,961201
3481,1754,52,POPLATEK MESICNE,961201
3482,805,10,POPLATEK MESICNE,961202
3483,3377,74,POPLATEK MESICNE,961202
3484,1296,50,POPLATEK MESICNE,961202
3485,2916,6,POPLATEK MESICNE,961203
3486,3018,34,POPLATEK MESICNE,961203
3487,249,28,POPLATEK MESICNE,961203
3488,3602,18,POPLATEK MESICNE,961203
3489,3856,45,POPLATEK MESICNE,961203
3490,2544,38,POPLATEK MESICNE,961204
3491,599,54,POPLATEK MESICNE,961204
3492,2590,47,POPLATEK MESICNE,961204
3493,2589,10,POPLATEK MESICNE,961204
3494,2545,1,POPLATEK MESICNE,961204
3495,1735,42,POPLATEK MESICNE,961204
3496,3312,30,POPLATEK MESICNE,961204
3497,2060,13,POPLATEK MESICNE,961205
3498,2115,8,POPLATEK MESICNE,961205
3499,24,74,POPLATEK MESICNE,961205
3500,1083,45,POPLATEK MESICNE,961206
3501,2286,70,POPLATEK MESICNE,961206
3502,7176,1,POPLATEK MESICNE,961207
3503,8225,50,POPLATEK MESICNE,961207
3504,664,1,POPLATEK MESICNE,961208
3505,5133,68,POPLATEK TYDNE,961208
3506,880,26,POPLATEK MESICNE,961208
3507,1482,38,POPLATEK MESICNE,961208
3508,3290,19,POPLATEK MESICNE,961209
3509,2963,31,POPLATEK MESICNE,961209
3510,1361,46,POPLATEK MESICNE,961209
3511,3430,9,POPLATEK MESICNE,961210
3512,11096,28,POPLATEK MESICNE,961210
3513,3090,1,POPLATEK MESICNE,961210
3514,5817,77,POPLATEK PO OBRATU,961210
3515,1587,1,POPLATEK MESICNE,961211
3516,905,35,POPLATEK MESICNE,961211
3517,980,1,POPLATEK MESICNE,961211
3518,1218,1,POPLATEK MESICNE,961212
3519,561,11,POPLATEK MESICNE,961212
3520,4631,77,POPLATEK PO OBRATU,961212
3521,1055,29,POPLATEK MESICNE,961212
3522,9153,9,POPLATEK MESICNE,961212
3523,1368,22,POPLATEK MESICNE,961212
3524,3452,63,POPLATEK MESICNE,961213
3525,3450,1,POPLATEK MESICNE,961213
3526,1557,66,POPLATEK MESICNE,961213
3527,1316,42,POPLATEK MESICNE,961213
3528,3893,42,POPLATEK MESICNE,961213
3529,2873,70,POPLATEK MESICNE,961213
3530,3962,54,POPLATEK MESICNE,961213
3531,2376,71,POPLATEK MESICNE,961214
3532,2995,51,POPLATEK MESICNE,961214
3533,3984,51,POPLATEK MESICNE,961214
3534,659,63,POPLATEK MESICNE,961214
3535,3137,39,POPLATEK MESICNE,961215
3536,505,64,POPLATEK MESICNE,961216
3537,1817,10,POPLATEK MESICNE,961216
3538,3125,37,POPLATEK MESICNE,961216
3539,2734,53,POPLATEK MESICNE,961216
3540,2386,12,POPLATEK MESICNE,961217
3541,3411,19,POPLATEK MESICNE,961217
3542,4794,72,POPLATEK MESICNE,961218
3543,2827,70,POPLATEK MESICNE,961218
3544,3024,1,POPLATEK MESICNE,961218
3545,1618,6,POPLATEK MESICNE,961218
3546,6510,74,POPLATEK MESICNE,961218
3547,7465,1,POPLATEK TYDNE,961219
3548,1362,1,POPLATEK MESICNE,961219
3549,3182,6,POPLATEK MESICNE,961220
3550,765,12,POPLATEK MESICNE,961220
3551,3412,31,POPLATEK MESICNE,961220
3552,2610,54,POPLATEK MESICNE,961220
3553,4454,63,POPLATEK MESICNE,961221
3554,595,20,POPLATEK MESICNE,961221
3555,1391,15,POPLATEK MESICNE,961221
3556,3438,35,POPLATEK MESICNE,961221
3557,1553,59,POPLATEK MESICNE,961221
3558,10645,2,POPLATEK MESICNE,961221
3559,2531,51,POPLATEK MESICNE,961221
3560,1081,64,POPLATEK MESICNE,961221
3561,2441,47,POPLATEK MESICNE,961222
3562,193,69,POPLATEK MESICNE,961222
3563,3390,12,POPLATEK TYDNE,961222
3564,3393,4,POPLATEK MESICNE,961222
3565,440,29,POPLATEK MESICNE,961222
3566,2356,34,POPLATEK TYDNE,961223
3567,333,73,POPLATEK MESICNE,961223
3568,1884,54,POPLATEK MESICNE,961224
3569,434,1,POPLATEK MESICNE,961224
3570,2875,19,POPLATEK MESICNE,961224
3571,2532,38,POPLATEK MESICNE,961224
3572,3029,42,POPLATEK MESICNE,961224
3573,2699,73,POPLATEK MESICNE,961225
3574,935,23,POPLATEK MESICNE,961225
3575,2777,62,POPLATEK MESICNE,961225
3576,1659,46,POPLATEK MESICNE,961225
3577,252,19,POPLATEK MESICNE,961226
3578,7045,51,POPLATEK MESICNE,961226
3579,3941,7,POPLATEK MESICNE,961226
3580,2761,1,POPLATEK MESICNE,961226
3581,7966,54,POPLATEK MESICNE,961227
3582,2408,26,POPLATEK MESICNE,961227
3583,592,23,POPLATEK MESICNE,961227
3584,1195,42,POPLATEK MESICNE,961227
3585,2261,1,POPLATEK TYDNE,961227
3586,8341,64,POPLATEK MESICNE,961227
3587,6706,38,POPLATEK MESICNE,961228
3588,2507,62,POPLATEK MESICNE,961228
3589,3387,25,POPLATEK TYDNE,961228
3590,3991,1,POPLATEK MESICNE,961228
3591,1056,1,POPLATEK TYDNE,961228
3592,2852,70,POPLATEK MESICNE,961229
3593,3043,1,POPLATEK MESICNE,961229
3594,10404,1,POPLATEK MESICNE,961230
3595,528,17,POPLATEK MESICNE,961230
3596,9424,54,POPLATEK MESICNE,961230
3597,3190,1,POPLATEK MESICNE,961230
3598,1390,69,POPLATEK MESICNE,961230
3599,1988,72,POPLATEK MESICNE,961230
3600,2362,16,POPLATEK MESICNE,961230
3601,2064,54,POPLATEK MESICNE,961230
3602,2689,70,POPLATEK MESICNE,970101
3603,9730,54,POPLATEK MESICNE,970101
3604,1387,67,POPLATEK MESICNE,970101
3605,2637,70,POPLATEK MESICNE,970101
3606,1221,45,POPLATEK MESICNE,970102
3607,1860,70,POPLATEK MESICNE,970102
3608,3540,18,POPLATEK MESICNE,970103
3609,263,64,POPLATEK TYDNE,970103
3610,4660,63,POPLATEK MESICNE,970103
3611,294,7,POPLATEK MESICNE,970105
3612,4354,38,POPLATEK MESICNE,970108
3613,3639,4,POPLATEK MESICNE,970108
3614,1677,69,POPLATEK MESICNE,970108
3615,2653,66,POPLATEK MESICNE,970108
3616,3870,38,POPLATEK MESICNE,970108
3617,17,1,POPLATEK MESICNE,970108
3618,537,34,POPLATEK MESICNE,970108
3619,10493,12,POPLATEK MESICNE,970109
3620,2964,72,POPLATEK MESICNE,970109
3621,752,23,POPLATEK MESICNE,970110
3622,6064,49,POPLATEK MESICNE,970111
3623,2981,46,POPLATEK MESICNE,970111
3624,3527,44,POPLATEK MESICNE,970111
3625,3005,42,POPLATEK PO OBRATU,970111
3626,11244,33,POPLATEK MESICNE,970112
3627,3470,8,POPLATEK MESICNE,970112
3628,3110,48,POPLATEK MESICNE,970112
3629,2300,36,POPLATEK MESICNE,970113
3630,10148,34,POPLATEK MESICNE,970113
3631,1707,75,POPLATEK MESICNE,970113
3632,512,68,POPLATEK MESICNE,970114
3633,9031,47,POPLATEK MESICNE,970115
3634,3375,9,POPLATEK MESICNE,970115
3635,2571,61,POPLATEK MESICNE,970115
3636,3304,36,POPLATEK MESICNE,970116
3637,3908,13,POPLATEK MESICNE,970116
3638,9549,4,POPLATEK MESICNE,970117
3639,4534,63,POPLATEK MESICNE,970118
3640,872,27,POPLATEK MESICNE,970118
3641,2854,1,POPLATEK MESICNE,970118
3642,2696,1,POPLATEK MESICNE,970119
3643,1214,39,POPLATEK MESICNE,970119
3644,1262,29,POPLATEK MESICNE,970119
3645,8320,51,POPLATEK MESICNE,970119
3646,3910,10,POPLATEK MESICNE,970119
3647,364,1,POPLATEK MESICNE,970120
3648,480,23,POPLATEK MESICNE,970121
3649,2535,61,POPLATEK MESICNE,970121
3650,9179,28,POPLATEK MESICNE,970121
3651,2299,1,POPLATEK MESICNE,970121
3652,6138,54,POPLATEK MESICNE,970122
3653,1840,21,POPLATEK MESICNE,970122
3654,3471,63,POPLATEK MESICNE,970122
3655,1651,34,POPLATEK MESICNE,970123
3656,320,47,POPLATEK MESICNE,970123
3657,3961,52,POPLATEK MESICNE,970124
3658,3379,63,POPLATEK MESICNE,970124
3659,4052,36,POPLATEK TYDNE,970125
3660,3964,25,POPLATEK MESICNE,970125
3661,3681,70,POPLATEK MESICNE,970125
3662,2229,1,POPLATEK MESICNE,970127
3663,8742,70,POPLATEK MESICNE,970128
3664,52,16,POPLATEK MESICNE,970129
3665,1853,7,POPLATEK MESICNE,970129
3666,3861,2,POPLATEK MESICNE,970130
3667,3067,46,POPLATEK MESICNE,970130
3668,3659,54,POPLATEK MESICNE,970201
3669,1356,39,POPLATEK MESICNE,970201
3670,1656,47,POPLATEK MESICNE,970201
3671,2103,48,POPLATEK MESICNE,970201
3672,1854,32,POPLATEK MESICNE,970202
3673,910,1,POPLATEK MESICNE,970203
3674,3794,20,POPLATEK MESICNE,970203
3675,3546,55,POPLATEK MESICNE,970203
3676,605,65,POPLATEK MESICNE,970204
3677,3990,77,POPLATEK MESICNE,970204
3678,2021,69,POPLATEK MESICNE,970205
3679,11231,1,POPLATEK MESICNE,970205
3680,4266,54,POPLATEK MESICNE,970205
3681,2455,30,POPLATEK MESICNE,970206
3682,3633,18,POPLATEK MESICNE,970206
3683,4026,58,POPLATEK MESICNE,970206
3684,3620,14,POPLATEK MESICNE,970206
3685,4550,56,POPLATEK MESICNE,970206
3686,1616,22,POPLATEK MESICNE,970207
3687,1498,62,POPLATEK TYDNE,970207
3688,598,1,POPLATEK MESICNE,970208
3689,2262,13,POPLATEK MESICNE,970208
3690,2126,1,POPLATEK MESICNE,970209
3691,1418,35,POPLATEK MESICNE,970209
3692,2537,27,POPLATEK MESICNE,970209
3693,159,70,POPLATEK MESICNE,970211
3694,11141,1,POPLATEK TYDNE,970211
3695,2477,11,POPLATEK MESICNE,970211
3696,1182,8,POPLATEK MESICNE,970211
3697,130,54,POPLATEK MESICNE,970212
3698,828,1,POPLATEK MESICNE,970212
3699,2042,31,POPLATEK MESICNE,970212
3700,4358,5,POPLATEK MESICNE,970212
3701,3565,30,POPLATEK MESICNE,970212
3702,796,1,POPLATEK MESICNE,970213
3703,2381,1,POPLATEK MESICNE,970213
3704,1430,26,POPLATEK MESICNE,970213
3705,2085,25,POPLATEK MESICNE,970213
3706,3059,1,POPLATEK MESICNE,970215
3707,3959,1,POPLATEK TYDNE,970215
3708,1068,52,POPLATEK MESICNE,970215
3709,10915,25,POPLATEK TYDNE,970215
3710,729,14,POPLATEK MESICNE,970215
3711,1141,28,POPLATEK MESICNE,970216
3712,1264,1,POPLATEK MESICNE,970216
3713,351,50,POPLATEK MESICNE,970217
3714,424,12,POPLATEK MESICNE,970217
3715,1037,1,POPLATEK MESICNE,970218
